Date,Open,High,Low,Close,Adj Close,Volume
2017-12-08,3.650000,3.695000,3.590000,3.620000,3.104553,2082068
2017-12-11,3.690000,3.690000,3.545000,3.550000,3.044521,1882816
2017-12-12,3.590000,3.645000,3.570000,3.610000,3.095977,1078686
2017-12-13,3.630000,3.650000,3.560000,3.560000,3.053097,1058355
2017-12-14,3.590000,3.590000,3.540000,3.580000,3.070249,1098889
2017-12-15,3.580000,3.590000,3.510000,3.560000,3.053097,990184
2017-12-18,3.630000,3.640000,3.600000,3.600000,3.087401,1099281
2017-12-19,3.660000,3.720000,3.650000,3.650000,3.130282,1199806
2017-12-20,3.680000,3.730000,3.620000,3.720000,3.190315,962166
2017-12-21,3.710000,3.730000,3.670000,3.690000,3.164587,1024734
2017-12-22,3.710000,3.730000,3.680000,3.720000,3.190315,505310
2017-12-27,3.740000,3.810000,3.740000,3.770000,3.233195,489810
2017-12-28,3.780000,3.790000,3.740000,3.740000,3.207467,320362
2017-12-29,3.780000,3.780000,3.720000,3.760000,3.224619,201757
2018-01-02,3.770000,3.795000,3.730000,3.730000,3.198891,329074
2018-01-03,3.750000,3.770000,3.720000,3.750000,3.216043,358134
2018-01-04,3.770000,3.780000,3.710000,3.720000,3.190315,606241
2018-01-05,3.750000,3.810000,3.750000,3.800000,3.258924,410337
2018-01-08,3.810000,3.830000,3.760000,3.780000,3.241772,337697
2018-01-09,3.790000,3.800000,3.715000,3.720000,3.190315,660061
2018-01-10,3.720000,3.740000,3.670000,3.690000,3.164587,667540
2018-01-11,3.700000,3.740000,3.655000,3.740000,3.207467,666588
2018-01-12,3.740000,3.740000,3.670000,3.670000,3.147435,362392
2018-01-15,3.700000,3.720000,3.650000,3.650000,3.130282,393268
2018-01-16,3.680000,3.680000,3.620000,3.650000,3.130282,633085
2018-01-17,3.650000,3.680000,3.650000,3.660000,3.138858,444327
2018-01-18,3.680000,3.690000,3.655000,3.660000,3.138858,273872
2018-01-19,3.700000,3.760000,3.670000,3.740000,3.207467,579961
2018-01-22,3.750000,3.760000,3.690000,3.700000,3.173163,447155
2018-01-23,3.730000,3.730000,3.680000,3.700000,3.173163,277554
2018-01-24,3.700000,3.740000,3.700000,3.710000,3.181739,311230
2018-01-25,3.730000,3.890000,3.720000,3.870000,3.318956,1192343
2018-01-29,3.860000,3.910000,3.810000,3.870000,3.318956,808292
2018-01-30,3.900000,3.910000,3.800000,3.870000,3.318956,841280
2018-01-31,3.840000,3.930000,3.790000,3.930000,3.370413,4549305
2018-02-01,3.900000,3.915000,3.640000,3.680000,3.156010,2883304
2018-02-02,3.690000,3.740000,3.660000,3.670000,3.147435,752041
2018-02-05,3.630000,3.650000,3.550000,3.580000,3.070249,1323222
2018-02-06,3.510000,3.570000,3.440000,3.530000,3.027369,1616115
2018-02-07,3.560000,3.610000,3.540000,3.550000,3.044521,725998
2018-02-08,3.550000,3.570000,3.500000,3.540000,3.035945,588660
2018-02-09,3.500000,3.525000,3.450000,3.500000,3.001640,657275
2018-02-12,3.500000,3.505000,3.460000,3.490000,2.993064,629528
2018-02-13,3.500000,3.540000,3.480000,3.490000,2.993064,596070
2018-02-14,3.510000,3.520000,3.450000,3.460000,2.967336,378239
2018-02-15,3.460000,3.560000,3.460000,3.520000,3.018792,1005185
2018-02-16,3.530000,3.550000,3.490000,3.490000,2.993064,347046
2018-02-19,3.500000,3.540000,3.490000,3.510000,3.010216,954125
2018-02-20,3.520000,3.570000,3.510000,3.550000,3.044521,1001911
2018-02-21,3.570000,3.670000,3.550000,3.570000,3.061673,997109
2018-02-22,3.600000,3.670000,3.580000,3.640000,3.121706,504777
2018-02-23,3.820000,3.950000,3.700000,3.950000,3.387566,1705193
2018-02-26,3.940000,3.990000,3.770000,3.820000,3.276076,1265064
2018-02-27,3.850000,3.900000,3.790000,3.880000,3.327533,597048
2018-02-28,3.880000,3.890000,3.800000,3.800000,3.258924,485109
2018-03-01,3.800000,3.840000,3.760000,3.790000,3.250347,385947
2018-03-02,3.800000,3.800000,3.710000,3.740000,3.207467,513231
2018-03-05,3.780000,3.830000,3.760000,3.790000,3.250347,209455
2018-03-06,3.800000,3.900000,3.790000,3.880000,3.327533,369209
2018-03-07,3.870000,3.870000,3.810000,3.830000,3.284652,218140
2018-03-08,3.840000,3.915000,3.840000,3.910000,3.353261,341458
2018-03-09,3.910000,3.960000,3.880000,3.910000,3.353261,365998
2018-03-12,3.930000,3.940000,3.890000,3.920000,3.361837,441573
2018-03-13,3.930000,3.940000,3.880000,3.910000,3.353261,528405
2018-03-14,3.800000,3.820000,3.760000,3.820000,3.353261,514174
2018-03-15,3.830000,3.850000,3.790000,3.850000,3.379595,556545
2018-03-16,3.850000,3.860000,3.810000,3.860000,3.388374,409982
2018-03-19,3.800000,3.850000,3.660000,3.670000,3.221589,1306068
2018-03-20,3.680000,3.720000,3.660000,3.700000,3.247923,450685
2018-03-21,3.710000,3.750000,3.690000,3.700000,3.247923,470600
2018-03-22,3.690000,3.720000,3.660000,3.690000,3.239145,795835
2018-03-23,3.650000,3.650000,3.610000,3.620000,3.177697,517448
2018-03-26,3.610000,3.620000,3.550000,3.620000,3.177697,568184
2018-03-27,3.630000,3.700000,3.630000,3.690000,3.239145,560206
2018-03-28,3.690000,3.760000,3.660000,3.730000,3.274257,463233
2018-03-29,3.720000,3.790000,3.720000,3.790000,3.326926,651873
2018-04-03,3.760000,3.790000,3.730000,3.750000,3.291814,454131
2018-04-04,3.750000,3.750000,3.670000,3.700000,3.247923,397205
2018-04-05,3.670000,3.690000,3.630000,3.630000,3.186476,780086
2018-04-06,3.640000,3.670000,3.620000,3.650000,3.204032,517070
2018-04-09,3.630000,3.675000,3.630000,3.660000,3.212810,248523
2018-04-10,3.670000,3.700000,3.640000,3.650000,3.204032,362174
2018-04-11,3.650000,3.685000,3.640000,3.680000,3.230366,301811
2018-04-12,3.670000,3.700000,3.640000,3.680000,3.230366,471792
2018-04-13,3.680000,3.770000,3.680000,3.750000,3.291814,810369
2018-04-16,3.770000,3.840000,3.760000,3.820000,3.353261,397569
2018-04-17,3.820000,3.850000,3.810000,3.810000,3.344483,214799
2018-04-18,3.810000,3.820000,3.750000,3.790000,3.326926,275405
2018-04-19,3.810000,3.840000,3.790000,3.840000,3.370817,479513
2018-04-20,3.840000,3.850000,3.790000,3.850000,3.379595,771113
2018-04-23,3.820000,3.840000,3.745000,3.770000,3.309370,714561
2018-04-24,3.770000,3.780000,3.730000,3.730000,3.274257,535909
2018-04-26,3.730000,3.760000,3.700000,3.760000,3.300591,671807
2018-04-27,3.780000,3.790000,3.740000,3.790000,3.326926,327800
2018-04-30,3.800000,3.890000,3.790000,3.880000,3.405930,518685
2018-05-01,3.890000,3.890000,3.830000,3.850000,3.379595,269939
2018-05-02,3.850000,3.900000,3.840000,3.890000,3.414708,285192
2018-05-03,3.900000,3.920000,3.890000,3.920000,3.441043,351344
2018-05-04,3.920000,3.920000,3.870000,3.880000,3.405930,1104185
2018-05-07,3.900000,3.900000,3.870000,3.870000,3.397151,167453
2018-05-08,3.900000,3.920000,3.880000,3.890000,3.414708,334331
2018-05-09,3.910000,3.930000,3.900000,3.910000,3.432265,198997
2018-05-10,3.930000,3.930000,3.870000,3.890000,3.414708,426559
2018-05-11,3.900000,3.930000,3.900000,3.900000,3.423486,222289
2018-05-14,3.930000,3.960000,3.910000,3.930000,3.449821,456985
2018-05-15,3.930000,3.940000,3.840000,3.880000,3.405930,349128
2018-05-16,3.900000,3.900000,3.860000,3.890000,3.414708,199460
2018-05-17,3.900000,3.910000,3.870000,3.900000,3.423486,293347
2018-05-18,3.890000,3.900000,3.880000,3.890000,3.414708,197645
2018-05-21,3.890000,3.940000,3.870000,3.920000,3.441043,1386748
2018-05-22,3.920000,3.970000,3.880000,3.970000,3.484934,383006
2018-05-23,3.980000,4.080000,3.980000,4.060000,3.563937,644847
2018-05-24,4.030000,4.080000,3.955000,3.970000,3.484934,272762
2018-05-25,3.990000,4.050000,3.990000,3.990000,3.502490,370971
2018-05-28,4.010000,4.020000,3.990000,4.000000,3.511268,506154
2018-05-29,4.000000,4.050000,3.970000,4.030000,3.537603,592215
2018-05-30,3.990000,4.055000,3.980000,4.050000,3.555159,368681
2018-05-31,4.050000,4.110000,4.030000,4.110000,3.607828,733373
2018-06-01,4.120000,4.130000,4.020000,4.100000,3.599050,392396
2018-06-04,4.110000,4.160000,4.110000,4.160000,3.651719,369634
2018-06-05,4.150000,4.180000,4.120000,4.150000,3.642941,398409
2018-06-06,4.160000,4.220000,4.150000,4.200000,3.686831,633902
2018-06-07,4.190000,4.230000,4.150000,4.220000,3.704387,322985
2018-06-08,4.200000,4.220000,4.145000,4.160000,3.651719,207960
2018-06-12,4.170000,4.230000,4.150000,4.220000,3.704387,588047
2018-06-13,4.150000,4.230000,4.140000,4.220000,3.704387,1138897
2018-06-14,4.220000,4.270000,4.220000,4.240000,3.721944,492602
2018-06-15,4.250000,4.250000,4.190000,4.210000,3.695610,432120
2018-06-18,4.220000,4.280000,4.190000,4.280000,3.757057,462351
2018-06-19,4.290000,4.290000,4.160000,4.170000,3.660497,465505
2018-06-20,4.250000,4.270000,4.180000,4.240000,3.721944,581223
2018-06-21,4.290000,4.300000,4.200000,4.220000,3.704387,1060642
2018-06-22,4.230000,4.320000,4.200000,4.210000,3.695610,801513
2018-06-25,4.200000,4.300000,4.200000,4.260000,3.739501,856338
2018-06-26,4.300000,4.330000,4.270000,4.280000,3.757057,504597
2018-06-27,4.280000,4.340000,4.260000,4.280000,3.757057,494017
2018-06-28,4.280000,4.280000,4.210000,4.210000,3.695610,591022
2018-06-29,4.210000,4.230000,4.070000,4.130000,3.625385,973473
2018-07-02,4.140000,4.250000,4.140000,4.210000,3.695610,553005
2018-07-03,4.250000,4.320000,4.200000,4.290000,3.765835,531949
2018-07-04,4.290000,4.300000,4.220000,4.270000,3.748278,652380
2018-07-05,4.300000,4.300000,4.230000,4.280000,3.757057,450595
2018-07-06,4.270000,4.300000,4.190000,4.270000,3.748278,654588
2018-07-09,4.270000,4.280000,4.220000,4.250000,3.730722,493556
2018-07-10,4.250000,4.270000,4.210000,4.230000,3.713166,471343
2018-07-11,4.250000,4.310000,4.190000,4.210000,3.695610,798659
2018-07-12,4.220000,4.310000,4.190000,4.290000,3.765835,874875
2018-07-13,4.260000,4.285000,4.190000,4.210000,3.695610,481916
2018-07-16,4.210000,4.240000,4.180000,4.210000,3.695610,616018
2018-07-17,4.210000,4.235000,4.160000,4.220000,3.704387,1685307
2018-07-18,4.200000,4.320000,4.190000,4.280000,3.757057,391076
2018-07-19,4.270000,4.330000,4.270000,4.300000,3.774613,503596
2018-07-20,4.310000,4.360000,4.280000,4.320000,3.792170,396686
2018-07-23,4.320000,4.380000,4.280000,4.360000,3.827282,665659
2018-07-24,4.360000,4.370000,4.320000,4.340000,3.809725,364262
2018-07-25,4.340000,4.340000,4.110000,4.120000,3.616606,1344250
2018-07-26,4.150000,4.250000,4.150000,4.240000,3.721944,1105628
2018-07-27,4.250000,4.310000,4.230000,4.300000,3.774613,1127824
2018-07-30,4.280000,4.280000,4.205000,4.240000,3.721944,924531
2018-07-31,4.240000,4.240000,4.180000,4.180000,3.669275,3957877
2018-08-01,4.210000,4.270000,4.210000,4.230000,3.713166,424908
2018-08-02,4.240000,4.280000,4.230000,4.270000,3.748278,341392
2018-08-03,4.280000,4.440000,4.270000,4.410000,3.871173,852085
2018-08-06,4.430000,4.470000,4.390000,4.410000,3.871173,638083
2018-08-07,4.400000,4.470000,4.390000,4.460000,3.915064,761962
2018-08-08,4.440000,4.530000,4.430000,4.500000,3.950176,823174
2018-08-09,4.500000,4.540000,4.470000,4.480000,3.932621,647297
2018-08-10,4.480000,4.490000,4.350000,4.380000,3.844838,477553
2018-08-13,4.390000,4.410000,4.360000,4.380000,3.844838,332832
2018-08-14,4.350000,4.360000,4.280000,4.290000,3.765835,575224
2018-08-15,4.220000,4.230000,4.130000,4.190000,3.678053,1039055
2018-08-16,4.190000,4.260000,4.160000,4.240000,3.721944,531132
2018-08-17,4.200000,4.395000,4.200000,4.370000,3.836061,541993
2018-08-20,4.410000,4.470000,4.350000,4.390000,3.853616,355817
2018-08-21,4.400000,4.410000,4.330000,4.370000,3.836061,271456
2018-08-22,4.370000,4.415000,4.340000,4.410000,3.871173,480052
2018-08-23,4.420000,4.420000,4.350000,4.390000,3.853616,377020
2018-08-24,4.420000,4.580000,4.400000,4.540000,3.985289,836064
2018-08-27,4.580000,4.670000,4.480000,4.500000,3.950176,1009948
2018-08-28,4.540000,4.550000,4.460000,4.510000,3.958955,889566
2018-08-29,4.440000,4.510000,4.420000,4.510000,3.958955,495706
2018-08-30,4.550000,4.560000,4.490000,4.530000,3.976511,297936
2018-08-31,4.530000,4.560000,4.420000,4.450000,3.906286,623876
2018-09-03,4.490000,4.500000,4.450000,4.470000,3.923842,205103
2018-09-04,4.430000,4.440000,4.380000,4.380000,3.844838,390295
2018-09-05,4.430000,4.460000,4.400000,4.410000,3.871173,211469
2018-09-06,4.380000,4.420000,4.340000,4.350000,3.818504,399269
2018-09-07,4.330000,4.350000,4.300000,4.340000,3.809725,347420
2018-09-10,4.250000,4.260000,4.180000,4.200000,3.756067,361103
2018-09-11,4.250000,4.395000,4.200000,4.370000,3.908099,733660
2018-09-12,4.270000,4.330000,4.270000,4.290000,3.836555,592773
2018-09-13,4.280000,4.310000,4.230000,4.310000,3.854440,682694
2018-09-14,4.300000,4.300000,4.230000,4.300000,3.845498,534687
2018-09-17,4.280000,4.300000,4.260000,4.290000,3.836555,465396
2018-09-18,4.290000,4.360000,4.260000,4.320000,3.863384,662785
2018-09-19,4.290000,4.370000,4.280000,4.300000,3.845498,766205
2018-09-20,4.270000,4.320000,4.270000,4.300000,3.845498,779238
2018-09-21,4.290000,4.440000,4.290000,4.430000,3.961757,776771
2018-09-24,4.430000,4.430000,4.380000,4.400000,3.934928,358497
2018-09-25,4.380000,4.460000,4.360000,4.450000,3.979643,569736
2018-09-26,4.460000,4.540000,4.430000,4.510000,4.033301,869033
2018-09-27,4.570000,4.610000,4.550000,4.580000,4.095902,772779
2018-09-28,4.580000,4.610000,4.520000,4.520000,4.042244,610420
2018-10-01,4.540000,4.550000,4.515000,4.540000,4.060130,130299
2018-10-02,4.530000,4.550000,4.470000,4.470000,3.997529,421294
2018-10-03,4.470000,4.540000,4.450000,4.530000,4.051187,355994
2018-10-04,4.530000,4.545000,4.490000,4.500000,4.024358,489097
2018-10-05,4.540000,4.540000,4.480000,4.490000,4.015415,315262
2018-10-08,4.460000,4.470000,4.420000,4.420000,3.952814,325407
2018-10-09,4.400000,4.410000,4.310000,4.340000,3.881270,327214
2018-10-10,4.290000,4.400000,4.285000,4.370000,3.908099,333719
2018-10-11,4.230000,4.300000,4.200000,4.200000,3.756067,611092
2018-10-12,4.190000,4.240000,4.070000,4.190000,3.747124,602824
2018-10-15,4.150000,4.180000,4.110000,4.140000,3.702409,385547
2018-10-16,4.150000,4.160000,4.105000,4.140000,3.702409,444038
2018-10-17,4.170000,4.240000,4.145000,4.200000,3.756067,421065
2018-10-18,4.170000,4.220000,4.130000,4.180000,3.738181,583533
2018-10-19,4.170000,4.190000,4.130000,4.190000,3.747124,178192
2018-10-22,4.160000,4.190000,4.110000,4.120000,3.684523,208789
2018-10-23,4.110000,4.150000,4.040000,4.060000,3.630865,465291
2018-10-24,4.000000,4.100000,3.980000,4.100000,3.666637,625700
2018-10-25,4.100000,4.190000,4.010000,4.160000,3.720295,615032
2018-10-26,4.090000,4.150000,4.060000,4.100000,3.666637,553817
2018-10-29,4.080000,4.110000,4.050000,4.080000,3.648751,290451
2018-10-30,4.050000,4.130000,4.050000,4.130000,3.693467,784715
2018-10-31,4.130000,4.160000,4.110000,4.130000,3.693467,404377
2018-11-01,4.140000,4.330000,4.130000,4.330000,3.872327,720608
2018-11-02,4.250000,4.330000,4.240000,4.320000,3.863384,369886
2018-11-05,4.210000,4.300000,4.190000,4.250000,3.800782,202522
2018-11-06,4.220000,4.300000,4.220000,4.280000,3.827612,133794
2018-11-07,4.300000,4.320000,4.210000,4.240000,3.791840,390540
2018-11-08,4.200000,4.270000,4.170000,4.210000,3.765011,361007
2018-11-09,4.290000,4.300000,4.230000,4.250000,3.800782,680293
2018-11-12,4.250000,4.270000,4.220000,4.230000,3.782897,411642
2018-11-13,4.250000,4.250000,4.080000,4.100000,3.666637,536516
2018-11-14,4.200000,4.200000,4.080000,4.080000,3.648751,531778
2018-11-15,4.110000,4.170000,4.060000,4.120000,3.684523,618333
2018-11-16,4.090000,4.210000,4.090000,4.190000,3.747124,295048
2018-11-19,4.170000,4.215000,4.160000,4.190000,3.747124,316167
2018-11-20,4.150000,4.160000,4.095000,4.130000,3.693467,469920
2018-11-21,4.100000,4.120000,4.030000,4.080000,3.648751,519059
2018-11-22,4.050000,4.170000,4.050000,4.160000,3.720295,261941
2018-11-23,4.140000,4.150000,4.090000,4.110000,3.675581,179112
2018-11-26,4.100000,4.190000,4.100000,4.150000,3.711353,320018
2018-11-27,4.170000,4.270000,4.140000,4.260000,3.809726,467735
2018-11-28,4.270000,4.350000,4.240000,4.340000,3.881270,500881
2018-11-29,4.250000,4.330000,4.250000,4.290000,3.836555,220254
2018-11-30,4.250000,4.280000,4.185000,4.200000,3.756067,1092695
2018-12-03,4.220000,4.340000,4.160000,4.330000,3.872327,393355
2018-12-04,4.260000,4.290000,4.160000,4.260000,3.809726,265585
2018-12-05,4.200000,4.320000,4.200000,4.300000,3.845498,408409
2018-12-06,4.300000,4.350000,4.280000,4.330000,3.872327,755843
2018-12-07,4.340000,4.380000,4.320000,4.340000,3.881270,263670
2018-12-10,4.320000,4.330000,4.245000,4.280000,3.827612,341485
2018-12-11,4.290000,4.340000,4.280000,4.310000,3.854440,518221
2018-12-12,4.290000,4.370000,4.290000,4.370000,3.908099,625016
2018-12-13,4.370000,4.460000,4.350000,4.440000,3.970700,643647
2018-12-14,4.370000,4.480000,4.350000,4.430000,3.961757,391111
2018-12-17,4.440000,4.450000,4.370000,4.420000,3.952814,867453
2018-12-18,4.350000,4.480000,4.350000,4.420000,3.952814,460557
2018-12-19,4.400000,4.490000,4.360000,4.490000,4.015415,610954
2018-12-20,4.490000,4.490000,4.260000,4.260000,3.809726,668997
2018-12-21,4.260000,4.290000,4.180000,4.230000,3.782897,639401
2018-12-24,4.180000,4.300000,4.170000,4.290000,3.836555,125418
2018-12-27,4.280000,4.290000,4.245000,4.290000,3.836555,211834
2018-12-28,4.300000,4.400000,4.290000,4.370000,3.908099,314738
2018-12-31,4.420000,4.460000,4.390000,4.420000,3.952814,136342
2019-01-02,4.430000,4.480000,4.360000,4.380000,3.917042,378449
2019-01-03,4.360000,4.470000,4.290000,4.460000,3.988586,456550
2019-01-04,4.420000,4.515000,4.380000,4.450000,3.979643,305703
2019-01-07,4.420000,4.515000,4.400000,4.420000,3.952814,541014
2019-01-08,4.400000,4.470000,4.400000,4.450000,3.979643,472106
2019-01-09,4.410000,4.540000,4.410000,4.490000,4.015415,626319
2019-01-10,4.500000,4.560000,4.470000,4.500000,4.024358,456397
2019-01-11,4.500000,4.560000,4.490000,4.550000,4.069073,316589
2019-01-14,4.560000,4.580000,4.530000,4.540000,4.060130,697124
2019-01-15,4.540000,4.570000,4.490000,4.500000,4.024358,229213
2019-01-16,4.490000,4.510000,4.420000,4.500000,4.024358,456312
2019-01-17,4.510000,4.540000,4.490000,4.490000,4.015415,400071
2019-01-18,4.480000,4.540000,4.480000,4.490000,4.015415,382369
2019-01-21,4.500000,4.530000,4.490000,4.520000,4.042244,452291
2019-01-22,4.510000,4.570000,4.510000,4.520000,4.042244,348721
2019-01-23,4.530000,4.530000,4.460000,4.480000,4.006472,485448
2019-01-24,4.480000,4.490000,4.430000,4.480000,4.006472,368038
2019-01-25,4.490000,4.570000,4.485000,4.570000,4.086959,507776
2019-01-29,4.550000,4.600000,4.510000,4.530000,4.051187,566825
2019-01-30,4.560000,4.560000,4.480000,4.490000,4.015415,273494
2019-01-31,4.460000,4.470000,4.325000,4.360000,3.899156,689822
2019-02-01,4.380000,4.435000,4.370000,4.390000,3.925985,315782
2019-02-04,4.380000,4.425000,4.360000,4.370000,3.908099,206199
2019-02-05,4.370000,4.380000,4.320000,4.340000,3.881270,371859
2019-02-06,4.350000,4.420000,4.350000,4.400000,3.934928,411034
2019-02-07,4.440000,4.500000,4.400000,4.490000,4.015415,279950
2019-02-08,4.490000,4.530000,4.460000,4.500000,4.024358,401573
2019-02-11,4.500000,4.570000,4.490000,4.540000,4.060130,331564
2019-02-12,4.570000,4.650000,4.560000,4.650000,4.158504,491711
2019-02-13,4.650000,4.675000,4.630000,4.650000,4.158504,458940
2019-02-14,4.730000,5.095000,4.700000,4.850000,4.337364,1466172
2019-02-15,4.840000,4.900000,4.760000,4.800000,4.292649,869699
2019-02-18,4.840000,4.925000,4.790000,4.850000,4.337364,1575448
2019-02-19,4.850000,4.880000,4.810000,4.850000,4.337364,912525
2019-02-20,4.880000,4.970000,4.870000,4.950000,4.426794,702069
2019-02-21,4.990000,5.000000,4.940000,4.970000,4.444680,1743162
2019-02-22,4.930000,4.955000,4.850000,4.930000,4.408908,1557096
2019-02-25,4.930000,4.970000,4.870000,4.950000,4.426794,2331585
2019-02-26,4.920000,4.950000,4.840000,4.900000,4.382079,823110
2019-02-27,4.870000,4.920000,4.810000,4.900000,4.382079,977399
2019-02-28,4.920000,4.970000,4.870000,4.910000,4.391022,935960
2019-03-01,4.910000,4.960000,4.820000,4.840000,4.328421,1040605
2019-03-04,4.860000,4.940000,4.840000,4.900000,4.382079,318634
2019-03-05,4.840000,4.950000,4.830000,4.900000,4.382079,736695
2019-03-06,4.940000,4.970000,4.890000,4.940000,4.417851,871945
2019-03-07,4.980000,5.110000,4.960000,5.100000,4.560939,1048424
2019-03-08,5.050000,5.100000,4.980000,5.000000,4.471509,703963
2019-03-11,4.980000,5.045000,4.975000,5.000000,4.471509,386019
2019-03-12,5.000000,5.070000,5.000000,5.050000,4.516224,814863
2019-03-13,5.020000,5.060000,5.010000,5.060000,4.525167,883305
2019-03-14,4.950000,4.995000,4.910000,4.980000,4.534272,506446
2019-03-15,4.980000,5.000000,4.900000,4.990000,4.543376,708276
2019-03-18,4.990000,5.050000,4.940000,5.010000,4.561587,473319
2019-03-19,4.970000,5.030000,4.910000,4.920000,4.479643,881225
2019-03-20,4.860000,5.020000,4.850000,5.010000,4.561587,990154
2019-03-21,4.990000,5.000000,4.910000,4.930000,4.488747,624924
2019-03-22,4.910000,4.955000,4.830000,4.850000,4.415907,898865
2019-03-25,4.860000,4.950000,4.860000,4.890000,4.452327,932738
2019-03-26,4.900000,5.010000,4.900000,4.960000,4.516062,591291
2019-03-27,4.920000,4.920000,4.530000,4.640000,4.224703,1952452
2019-03-28,4.590000,4.765000,4.570000,4.740000,4.315753,1334173
2019-03-29,4.800000,4.900000,4.785000,4.860000,4.425013,812241
2019-04-01,4.900000,5.050000,4.870000,4.910000,4.470537,763601
2019-04-02,4.880000,4.925000,4.850000,4.880000,4.443223,430177
2019-04-03,4.860000,4.950000,4.840000,4.910000,4.470537,505837
2019-04-04,4.880000,4.910000,4.840000,4.870000,4.434117,377525
2019-04-05,4.850000,4.870000,4.745000,4.780000,4.352173,648631
2019-04-08,4.750000,4.850000,4.750000,4.800000,4.370383,759739
2019-04-09,4.800000,4.810000,4.710000,4.740000,4.315753,310139
2019-04-10,4.830000,4.870000,4.790000,4.840000,4.406803,517760
2019-04-11,4.840000,4.875000,4.745000,4.810000,4.379488,421794
2019-04-12,4.890000,4.990000,4.840000,4.990000,4.543376,664674
2019-04-15,5.000000,5.000000,4.920000,4.990000,4.543376,538026
2019-04-16,4.910000,4.950000,4.850000,4.930000,4.488747,465430
2019-04-17,4.930000,4.935000,4.870000,4.870000,4.434117,253900
2019-04-18,4.930000,4.930000,4.820000,4.860000,4.425013,262762
2019-04-23,4.880000,4.990000,4.880000,4.940000,4.497853,487753
2019-04-24,4.920000,5.000000,4.920000,4.980000,4.534272,605291
2019-04-26,4.970000,5.000000,4.930000,4.970000,4.525167,621863
2019-04-29,4.970000,5.080000,4.970000,5.060000,4.607112,344016
2019-04-30,5.060000,5.125000,5.060000,5.120000,4.661741,633746
2019-05-01,5.070000,5.160000,5.070000,5.120000,4.661741,439072
2019-05-02,5.110000,5.120000,5.040000,5.070000,4.616217,286979
2019-05-03,5.040000,5.090000,5.000000,5.060000,4.607112,271231
2019-05-06,4.900000,4.900000,4.750000,4.750000,4.324858,782083
2019-05-07,4.820000,4.970000,4.820000,4.920000,4.479643,964770
2019-05-08,4.890000,5.050000,4.880000,5.000000,4.552482,975591
2019-05-09,4.960000,5.010000,4.860000,4.860000,4.425013,809424
2019-05-10,4.850000,4.880000,4.705000,4.730000,4.306648,1073470
2019-05-13,4.790000,4.800000,4.700000,4.750000,4.324858,1420662
2019-05-14,4.750000,4.820000,4.730000,4.800000,4.370383,818653
2019-05-15,4.770000,4.850000,4.730000,4.740000,4.315753,599088
2019-05-16,4.730000,4.800000,4.730000,4.770000,4.343068,668127
2019-05-17,4.830000,4.900000,4.790000,4.840000,4.406803,580570
2019-05-20,4.840000,4.910000,4.820000,4.870000,4.434117,550939
2019-05-21,4.830000,4.910000,4.820000,4.900000,4.461432,383826
2019-05-22,4.960000,4.970000,4.840000,4.860000,4.425013,429046
2019-05-23,4.880000,4.910000,4.850000,4.870000,4.434117,311756
2019-05-24,4.900000,4.910000,4.840000,4.880000,4.443223,335784
2019-05-27,4.890000,4.890000,4.840000,4.880000,4.443223,156936
2019-05-28,4.860000,4.860000,4.800000,4.840000,4.406803,1015537
2019-05-29,4.840000,4.910000,4.800000,4.890000,4.452327,556773
2019-05-30,4.850000,4.895000,4.810000,4.850000,4.415907,619852
2019-05-31,4.820000,4.860000,4.800000,4.820000,4.388592,493133
2019-06-03,4.820000,4.880000,4.740000,4.760000,4.333963,514930
2019-06-04,4.730000,4.800000,4.720000,4.740000,4.315753,338511
2019-06-05,4.830000,4.830000,4.710000,4.720000,4.297543,229697
2019-06-06,4.760000,4.840000,4.740000,4.790000,4.361278,423761
2019-06-07,4.800000,4.970000,4.800000,4.950000,4.506957,772036
2019-06-11,4.980000,5.020000,4.930000,4.980000,4.534272,552332
2019-06-12,5.020000,5.105000,4.990000,5.090000,4.634427,729504
2019-06-13,5.090000,5.190000,5.080000,5.150000,4.689056,1036874
2019-06-14,5.170000,5.170000,5.100000,5.120000,4.661741,362890
2019-06-17,5.090000,5.100000,5.050000,5.100000,4.643531,359434
2019-06-18,5.000000,5.070000,4.980000,5.000000,4.552482,770474
2019-06-19,5.050000,5.080000,5.000000,5.040000,4.588902,688207
2019-06-20,5.060000,5.060000,5.010000,5.050000,4.598007,694605
2019-06-21,5.000000,5.090000,4.990000,5.000000,4.552482,1029185
2019-06-24,5.000000,5.000000,4.925000,4.940000,4.497853,475182
2019-06-25,4.970000,5.040000,4.950000,4.990000,4.543376,651390
2019-06-26,4.980000,5.000000,4.955000,4.960000,4.516062,413735
2019-06-27,4.960000,4.990000,4.930000,4.940000,4.497853,388466
2019-06-28,4.920000,4.990000,4.900000,4.900000,4.461432,218707
2019-07-01,4.930000,4.965000,4.870000,4.870000,4.434117,424526
2019-07-02,4.920000,4.925000,4.870000,4.870000,4.434117,602536
2019-07-03,4.910000,4.970000,4.895000,4.940000,4.497853,562451
2019-07-04,4.980000,4.990000,4.960000,4.960000,4.516062,358928
2019-07-05,5.000000,5.000000,4.860000,4.890000,4.452327,547028
2019-07-08,4.860000,4.900000,4.760000,4.770000,4.343068,522040
2019-07-09,4.810000,4.870000,4.800000,4.840000,4.406803,496351
2019-07-10,4.840000,4.940000,4.830000,4.900000,4.461432,547240
